product_id,name,category,color,material,price,currency,description,image_url,sizes,stock,in_stock,rating,reviews,sku,brand,slot,formality
BOSS00357,Beige Relaxed-Fit Joggers,Pants,Beige,Stretch Cotton,219,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","38,28,32,36",39,True,4.7,685,PAN00357,BOSS,BOTTOMS,SMART_CASUAL
BOSS00358,Burgundy Regular-Fit Tapered Pants,Pants,Burgundy,Stretch Cotton,259,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"32,28,36,30,38",69,True,4.2,592,PAN00358,BOSS,BOTTOMS,SMART_CASUAL
BOSS00359,Brown Oversized Dress Pants,Pants,Brown,Canvas,269,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_2.jpg,"38,36,30,34,28",59,True,4.7,467,PAN00359,BOSS,BOTTOMS,SMART_CASUAL
BOSS00360,Burgundy Oversized Tapered Pants,Pants,Burgundy,Cotton,149,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_3.jpg,"36,28,38,34",49,True,4.9,49,PAN00360,BOSS,BOTTOMS,SMART_CASUAL
BOSS00361,Beige Slim-Fit Stretch Trousers,Trousers,Beige,Cotton,259,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_0.jpg","32,28,30,36",50,True,4.3,223,TRO00361,BOSS,BOTTOMS,FORMAL
BOSS00362,Burgundy Relaxed-Fit Cotton Trousers,Trousers,Burgundy,Cotton,319,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey.jpg,"30,32,36,28,38",49,True,4.2,318,TRO00362,BOSS,BOTTOMS,FORMAL
BOSS00363,Black Regular-Fit Cotton Trousers,Trousers,Black,Cotton,179,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_20.jpg,"38,30,36,34,32,28",30,True,4.1,170,TRO00363,BOSS,BOTTOMS,FORMAL
BOSS00364,Black Tailored-Fit Stretch Trousers,Trousers,Black,Cotton,149,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey.jpg,"38,28,32,36",27,True,4.6,160,TRO00364,BOSS,BOTTOMS,FORMAL
BOSS00365,Burgundy Relaxed-Fit Cotton Trousers,Trousers,Burgundy,Wool Blend,259,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"28,32,36,34,38",16,True,4.7,172,TRO00365,BOSS,BOTTOMS,FORMAL
BOSS00366,Navy Relaxed-Fit Cotton Trousers,Trousers,Navy,Cotton,239,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_7.jpg,"36,32,30,38,34,28",61,True,4.9,524,TRO00366,BOSS,BOTTOMS,FORMAL
BOSS00367,Charcoal Slim-Fit Cotton Trousers,Trousers,Charcoal,Wool Blend,269,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_2.jpg,"36,32,34,28,38",92,True,4.6,612,TRO00367,BOSS,BOTTOMS,FORMAL
BOSS00368,White Tailored-Fit Wool Trousers,Trousers,White,Wool,139,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","30,32,28,36,34",54,True,4.8,610,TRO00368,BOSS,BOTTOMS,FORMAL
BOSS00369,Brown Regular-Fit Stretch Trousers,Trousers,Brown,Wool,179,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_14.jpg,"32,28,30,38,36",98,True,4.9,563,TRO00369,BOSS,BOTTOMS,FORMAL
BOSS00370,Charcoal Regular-Fit Tailored Trousers,Trousers,Charcoal,Wool Blend,229,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","34,38,32,36,30,28",95,True,4.2,25,TRO00370,BOSS,BOTTOMS,FORMAL
BOSS00371,Navy Relaxed-Fit Wool Trousers,Trousers,Navy,Cotton,209,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_18.jpg,"38,32,28,30,36",24,True,4.1,96,TRO00371,BOSS,BOTTOMS,FORMAL
BOSS00372,Olive Slim-Fit Tailored Trousers,Trousers,Olive,Wool,289,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_20.jpg,"32,28,38,30,36,34",82,True,4.1,249,TRO00372,BOSS,BOTTOMS,FORMAL
BOSS00373,Black Relaxed-Fit Stretch Trousers,Trousers,Black,Stretch Wool,289,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_4.jpg","30,34,28,32,36",37,True,4.9,101,TRO00373,BOSS,BOTTOMS,FORMAL
BOSS00374,Burgundy Tailored-Fit Tailored Trousers,Trousers,Burgundy,Cotton,189,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_4.jpg,"36,28,38,34,32,30",46,True,4.6,127,TRO00374,BOSS,BOTTOMS,FORMAL
BOSS00375,White Regular-Fit Stretch Trousers,Trousers,White,Wool Blend,239,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_4.jpg,"34,28,32,38",82,True,4.8,97,TRO00375,BOSS,BOTTOMS,FORMAL
BOSS00376,Olive Relaxed-Fit Tailored Trousers,Trousers,Olive,Wool Blend,209,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_0.jpg","34,36,28,32,38",41,True,4.3,80,TRO00376,BOSS,BOTTOMS,FORMAL
BOSS00377,Navy Relaxed-Fit Tailored Trousers,Trousers,Navy,Stretch Wool,169,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"36,30,28,38,34,32",70,True,4.8,498,TRO00377,BOSS,BOTTOMS,FORMAL
BOSS00378,Charcoal Tailored-Fit Wool Trousers,Trousers,Charcoal,Wool Blend,159,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","38,36,28,30",100,True,4.3,251,TRO00378,BOSS,BOTTOMS,FORMAL
BOSS00379,Beige Oversized Wool Trousers,Trousers,Beige,Cotton,309,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_3.jpg,"36,34,38,30",10,True,4.5,124,TRO00379,BOSS,BOTTOMS,FORMAL
BOSS00380,Black Oversized Formal Trousers,Trousers,Black,Stretch Wool,169,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_16.jpg,"28,32,30,34,38",42,True,4.1,309,TRO00380,BOSS,BOTTOMS,FORMAL
BOSS00381,Olive Tailored-Fit Formal Trousers,Trousers,Olive,Stretch Wool,169,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_0.jpg,"32,30,28,38,36,34",23,True,4.8,676,TRO00381,BOSS,BOTTOMS,FORMAL
BOSS00382,Beige Slim-Fit Stretch Trousers,Trousers,Beige,Wool Blend,249,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"30,34,32,38,28",100,True,4.5,136,TRO00382,BOSS,BOTTOMS,FORMAL
BOSS00383,Grey Relaxed-Fit Formal Trousers,Trousers,Grey,Stretch Wool,299,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_4.jpg,"32,28,36,30",46,True,4.5,91,TRO00383,BOSS,BOTTOMS,FORMAL
BOSS00384,White Oversized Tailored Trousers,Trousers,White,Wool Blend,269,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","30,36,38,28,34",67,True,4.7,371,TRO00384,BOSS,BOTTOMS,FORMAL
BOSS00385,Grey Tailored-Fit Cotton Trousers,Trousers,Grey,Wool Blend,239,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","30,28,32,38,36,34",88,True,4.2,727,TRO00385,BOSS,BOTTOMS,FORMAL
BOSS00386,Charcoal Relaxed-Fit Stretch Trousers,Trousers,Charcoal,Stretch Wool,239,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_14.jpg,"36,30,34,32",77,True,4.8,353,TRO00386,BOSS,BOTTOMS,FORMAL
BOSS00387,Burgundy Slim-Fit Wool Trousers,Trousers,Burgundy,Cotton,309,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_18.jpg,"32,30,36,34",73,True,4.1,393,TRO00387,BOSS,BOTTOMS,FORMAL
BOSS00388,Navy Tailored-Fit Cotton Trousers,Trousers,Navy,Wool,279,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/tapered-fit_jeans_in_black-black_stretch_denim_black.jpg,"30,34,36,38,32,28",79,True,4.4,111,TRO00388,BOSS,BOTTOMS,FORMAL
BOSS00389,White Oversized Tailored Trousers,Trousers,White,Cotton,269,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_6.jpg,"34,32,38,36",56,True,4.7,149,TRO00389,BOSS,BOTTOMS,FORMAL
BOSS00390,Olive Slim-Fit Cotton Trousers,Trousers,Olive,Cotton,289,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_11.jpg,"36,30,28,32,34,38",68,True,4.9,578,TRO00390,BOSS,BOTTOMS,FORMAL
BOSS00391,Grey Slim-Fit Tailored Trousers,Trousers,Grey,Wool Blend,229,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_0.jpg","32,30,34,28,36,38",96,True,4.1,320,TRO00391,BOSS,BOTTOMS,FORMAL
BOSS00392,Olive Oversized Wool Trousers,Trousers,Olive,Stretch Wool,209,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_2.jpg","28,36,38,32,34",90,True,5.0,743,TRO00392,BOSS,BOTTOMS,FORMAL
BOSS00393,Olive Oversized Tailored Trousers,Trousers,Olive,Stretch Wool,169,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","38,36,30,28,34,32",48,True,4.6,376,TRO00393,BOSS,BOTTOMS,FORMAL
BOSS00394,Charcoal Slim-Fit Cotton Trousers,Trousers,Charcoal,Stretch Wool,259,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_1.jpg,"38,36,34,32",45,True,4.5,391,TRO00394,BOSS,BOTTOMS,FORMAL
BOSS00395,Burgundy Tailored-Fit Cotton Trousers,Trousers,Burgundy,Cotton,199,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_14.jpg,"32,28,36,34,30,38",47,True,4.7,404,TRO00395,BOSS,BOTTOMS,FORMAL
BOSS00396,Beige Slim-Fit Cotton Trousers,Trousers,Beige,Wool,279,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_0.jpg,"38,32,28,30,36",51,True,4.4,785,TRO00396,BOSS,BOTTOMS,FORMAL
BOSS00397,Black Relaxed-Fit Wool Trousers,Trousers,Black,Stretch Wool,169,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","28,32,30,36,34,38",50,True,4.0,669,TRO00397,BOSS,BOTTOMS,FORMAL
BOSS00398,Charcoal Regular-Fit Wool Trousers,Trousers,Charcoal,Stretch Wool,199,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","38,30,34,28,36,32",99,True,4.9,732,TRO00398,BOSS,BOTTOMS,FORMAL
BOSS00399,Burgundy Relaxed-Fit Wool Trousers,Trousers,Burgundy,Stretch Wool,259,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","28,30,34,36",74,True,4.7,393,TRO00399,BOSS,BOTTOMS,FORMAL
BOSS00400,Black Regular-Fit Tailored Trousers,Trousers,Black,Wool,279,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_1.jpg,"32,30,28,34,36",91,True,4.2,278,TRO00400,BOSS,BOTTOMS,FORMAL
BOSS00401,Burgundy Relaxed-Fit Cotton Trousers,Trousers,Burgundy,Wool Blend,189,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/tapered-fit_jeans_in_black-black_stretch_denim_black.jpg,"38,32,28,34,36",97,True,4.2,682,TRO00401,BOSS,BOTTOMS,FORMAL
BOSS00402,Charcoal Slim-Fit Cotton Trousers,Trousers,Charcoal,Wool,209,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_0.jpg","36,30,34,28,38,32",10,True,4.1,46,TRO00402,BOSS,BOTTOMS,FORMAL
BOSS00403,Burgundy Relaxed-Fit Stretch Trousers,Trousers,Burgundy,Wool Blend,209,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_11.jpg,"38,36,32,30,28,34",58,True,4.7,259,TRO00403,BOSS,BOTTOMS,FORMAL
BOSS00404,Black Tailored-Fit Wool Trousers,Trousers,Black,Wool Blend,239,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/tapered-fit_jeans_in_black-black_stretch_denim_black.jpg,"38,34,30,28,36,32",35,True,4.8,510,TRO00404,BOSS,BOTTOMS,FORMAL
BOSS00405,White Oversized Cotton Trousers,Trousers,White,Cotton,149,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey_1.jpg,"38,36,28,32",57,True,4.5,151,TRO00405,BOSS,BOTTOMS,FORMAL
BOSS00406,Navy Regular-Fit Stretch Trousers,Trousers,Navy,Wool,149,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_1.jpg,"38,34,36,28",75,True,4.1,780,TRO00406,BOSS,BOTTOMS,FORMAL
BOSS00407,Brown Relaxed-Fit Tailored Trousers,Trousers,Brown,Stretch Wool,269,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","30,36,38,28,32,34",12,True,4.3,195,TRO00407,BOSS,BOTTOMS,FORMAL
BOSS00408,Grey Oversized Tailored Trousers,Trousers,Grey,Wool,149,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_0.jpg,"38,34,32,30,36,28",15,True,4.4,643,TRO00408,BOSS,BOTTOMS,FORMAL
BOSS00409,Burgundy Relaxed-Fit Formal Trousers,Trousers,Burgundy,Wool,299,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_5.jpg,"38,30,28,32,36,34",90,True,4.1,198,TRO00409,BOSS,BOTTOMS,FORMAL
BOSS00410,Olive Slim-Fit Tailored Trousers,Trousers,Olive,Stretch Wool,279,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_1.jpg,"30,34,32,38",30,True,4.0,516,TRO00410,BOSS,BOTTOMS,FORMAL
BOSS00411,Black Tailored-Fit Wool Trousers,Trousers,Black,Wool,279,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_6.jpg,"28,34,36,30,32",15,True,4.1,253,TRO00411,BOSS,BOTTOMS,FORMAL
BOSS00412,Olive Relaxed-Fit Wool Trousers,Trousers,Olive,Wool Blend,299,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_16.jpg,"38,32,28,36,34,30",90,True,4.0,488,TRO00412,BOSS,BOTTOMS,FORMAL
BOSS00413,Charcoal Tailored-Fit Stretch Trousers,Trousers,Charcoal,Stretch Wool,159,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_4.jpg,"36,30,34,32",29,True,4.7,509,TRO00413,BOSS,BOTTOMS,FORMAL
BOSS00414,Brown Relaxed-Fit Cotton Trousers,Trousers,Brown,Cotton,229,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey_1.jpg,"38,36,30,28,34",27,True,4.4,552,TRO00414,BOSS,BOTTOMS,FORMAL
BOSS00415,White Oversized Stretch Trousers,Trousers,White,Stretch Wool,149,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_16.jpg,"28,36,34,38,32,30",37,True,5.0,461,TRO00415,BOSS,BOTTOMS,FORMAL
BOSS00416,Navy Tailored-Fit Cotton Trousers,Trousers,Navy,Wool,219,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_14.jpg,"38,30,28,32",90,True,4.5,333,TRO00416,BOSS,BOTTOMS,FORMAL
BOSS00417,Charcoal Relaxed-Fit Tailored Trousers,Trousers,Charcoal,Stretch Wool,279,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_9.jpg,"30,34,28,32,38,36",56,True,4.6,342,TRO00417,BOSS,BOTTOMS,FORMAL
BOSS00418,Burgundy Regular-Fit Tailored Trousers,Trousers,Burgundy,Cotton,239,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_10.jpg,"34,30,36,38",27,True,4.2,714,TRO00418,BOSS,BOTTOMS,FORMAL
BOSS00419,Brown Slim-Fit Formal Trousers,Trousers,Brown,Stretch Wool,179,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey_1.jpg,"34,28,38,36,30,32",36,True,4.5,609,TRO00419,BOSS,BOTTOMS,FORMAL
BOSS00420,Navy Regular-Fit Cotton Trousers,Trousers,Navy,Cotton,189,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_18.jpg,"38,36,34,30",33,True,4.3,642,TRO00420,BOSS,BOTTOMS,FORMAL
BOSS00421,Brown Slim-Fit Formal Trousers,Trousers,Brown,Wool Blend,249,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey_1.jpg,"32,36,28,30,38,34",69,True,4.3,299,TRO00421,BOSS,BOTTOMS,FORMAL
BOSS00422,Olive Relaxed-Fit Stretch Trousers,Trousers,Olive,Cotton,189,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_10.jpg,"36,38,28,30,32,34",14,True,4.1,665,TRO00422,BOSS,BOTTOMS,FORMAL
BOSS00423,Beige Slim-Fit Wool Trousers,Trousers,Beige,Cotton,289,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_4.jpg,"34,38,32,30,36,28",68,True,4.6,617,TRO00423,BOSS,BOTTOMS,FORMAL
BOSS00424,Brown Oversized Tailored Trousers,Trousers,Brown,Stretch Wool,319,€,Premium BOSS trousers crafted from Stretch Wool. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_10.jpg,"38,28,34,32,30",36,True,4.3,318,TRO00424,BOSS,BOTTOMS,FORMAL
BOSS00425,Olive Slim-Fit Wool Trousers,Trousers,Olive,Cotton,159,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_14.jpg,"28,30,34,36,38,32",27,True,5.0,200,TRO00425,BOSS,BOTTOMS,FORMAL
BOSS00426,Charcoal Regular-Fit Cotton Trousers,Trousers,Charcoal,Cotton,169,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_9.jpg,"30,34,28,38",59,True,4.4,517,TRO00426,BOSS,BOTTOMS,FORMAL
BOSS00427,Burgundy Relaxed-Fit Wool Trousers,Trousers,Burgundy,Cotton,279,€,Premium BOSS trousers crafted from Cotton. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_15.jpg,"38,30,32,28,36",34,True,4.9,729,TRO00427,BOSS,BOTTOMS,FORMAL
BOSS00428,Burgundy Oversized Cotton Trousers,Trousers,Burgundy,Wool Blend,189,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"34,32,28,36",70,True,4.7,455,TRO00428,BOSS,BOTTOMS,FORMAL
BOSS00429,Burgundy Regular-Fit Formal Trousers,Trousers,Burgundy,Wool,299,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_0.jpg","34,32,38,36",20,True,4.2,120,TRO00429,BOSS,BOTTOMS,FORMAL
BOSS00430,Beige Regular-Fit Wool Trousers,Trousers,Beige,Wool,309,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_5.jpg,"32,28,34,36,30,38",61,True,4.4,779,TRO00430,BOSS,BOTTOMS,FORMAL
BOSS00431,Brown Tailored-Fit Tailored Trousers,Trousers,Brown,Wool Blend,269,€,Premium BOSS trousers crafted from Wool Blend. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_15.jpg,"32,34,36,28,30",33,True,4.3,150,TRO00431,BOSS,BOTTOMS,FORMAL
BOSS00432,Charcoal Oversized Cotton Trousers,Trousers,Charcoal,Wool,159,€,Premium BOSS trousers crafted from Wool. Modern fit with refined detailing.,images/pants/relaxed-fit_jeans_in_dark-blue_japanese_denim_dark_blue.jpg,"28,38,30,34,36",57,True,4.7,124,TRO00432,BOSS,BOTTOMS,FORMAL
BOSS00433,Charcoal Tailored-Fit Slim-Fit Jeans,Jeans,Charcoal,Selvage Denim,159,€,Premium BOSS jeans crafted from Selvage Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_soft-motion_denim_dark_blue_1.jpg,"32,34,38,30,36,28",97,True,4.4,478,JEA00433,BOSS,BOTTOMS,CASUAL
BOSS00434,Charcoal Slim-Fit Straight-Leg Jeans,Jeans,Charcoal,Selvage Denim,219,€,Premium BOSS jeans crafted from Selvage Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_comfort-stretch_denim_blue_1.jpg,"36,32,38,30,34",58,True,4.9,771,JEA00434,BOSS,BOTTOMS,CASUAL
BOSS00435,Burgundy Regular-Fit Regular-Fit Jeans,Jeans,Burgundy,Stretch Denim,199,€,Premium BOSS jeans crafted from Stretch Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_comfort-stretch_denim_blue_1.jpg,"34,32,36,28,38,30",79,True,4.4,340,JEA00435,BOSS,BOTTOMS,CASUAL
BOSS00436,Black Oversized Straight-Leg Jeans,Jeans,Black,Selvage Denim,159,€,Premium BOSS jeans crafted from Selvage Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_soft-motion_denim_dark_blue.jpg,"38,36,34,28,30",43,True,4.7,22,JEA00436,BOSS,BOTTOMS,CASUAL
BOSS00437,Black Relaxed-Fit Straight-Leg Jeans,Jeans,Black,Selvage Denim,199,€,Premium BOSS jeans crafted from Selvage Denim. Modern fit with refined detailing.,images/jeans/delaware_slim-fit_jeans_in_grey_comfort-stretch_denim_dark_grey.jpg,"36,32,34,28",43,True,4.3,110,JEA00437,BOSS,BOTTOMS,CASUAL
BOSS00438,Olive Slim-Fit Slim-Fit Jeans,Jeans,Olive,Denim,199,€,Premium BOSS jeans crafted from Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_comfort-stretch_denim_blue_1.jpg,"38,32,34,30",56,True,4.5,503,JEA00438,BOSS,BOTTOMS,CASUAL
BOSS00439,Black Regular-Fit Slim-Fit Jeans,Jeans,Black,Stretch Denim,139,€,Premium BOSS jeans crafted from Stretch Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_soft-motion_denim_dark_blue_1.jpg,"28,34,30,36,38",98,True,4.1,136,JEA00439,BOSS,BOTTOMS,CASUAL
BOSS00440,White Slim-Fit Regular-Fit Jeans,Jeans,White,Denim,199,€,Premium BOSS jeans crafted from Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_selvedge_denim_blue.jpg,"34,38,30,36,32,28",12,True,4.9,21,JEA00440,BOSS,BOTTOMS,CASUAL
BOSS00441,Burgundy Oversized Regular-Fit Jeans,Jeans,Burgundy,Selvage Denim,209,€,Premium BOSS jeans crafted from Selvage Denim. Modern fit with refined detailing.,images/jeans/maine_regular-fit_jeans_in_blue_comfort-stretch_denim_blue_1.jpg,"28,32,30,38,34",41,True,4.7,107,JEA00441,BOSS,BOTTOMS,CASUAL
BOSS00442,Charcoal Tailored-Fit Tapered Jeans,Jeans,Charcoal,Stretch Denim,139,€,Premium BOSS jeans crafted from Stretch Denim. Modern fit with refined detailing.,images/jeans/delaware_slim-fit_jeans_in_grey_comfort-stretch_denim_dark_grey.jpg,"38,36,34,28",49,True,4.7,209,JEA00442,BOSS,BOTTOMS,CASUAL
